Rank,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
0,0,1.7040021209716796,0.33688,-2.834411545944214,0.4492
0,1,1.1746156715393066,0.57104,-4.456218901443481,0.662
0,2,0.9099275082015991,0.68568,-5.244432469940185,0.7039
0,3,0.769008714427948,0.742,-5.401786990356445,0.7452
0,4,0.6393864692115784,0.78824,-5.6702743362426755,0.7775
0,5,0.5508692638778686,0.81992,-6.2657676033020016,0.7582
0,6,0.4694309136295319,0.84632,-6.471566658782959,0.7947
0,7,0.41130833682537077,0.86608,-6.575852278900147,0.8098
0,8,0.3499861114501953,0.88328,-6.604500508880615,0.8038
0,9,0.2986525431251526,0.9028,-6.914629644012451,0.8387
0,10,0.26295421298503874,0.9112,-7.252347208404541,0.8407
0,11,0.21826924467086792,0.93072,-7.475393367767334,0.836
0,12,0.19537357323646545,0.9352,-7.583199504089356,0.8402
0,13,0.15246409237861633,0.95168,-7.199122287750244,0.8283
0,14,0.1348729366505146,0.95592,-8.418262685394287,0.8562
0,15,0.12401095933198929,0.95976,-8.33107589416504,0.8401
0,16,0.11436943605422974,0.96208,-7.920933757781983,0.844
0,17,0.09015991869211197,0.97112,-8.324120935058593,0.8315
0,18,0.08856215776503086,0.97184,-8.505010540008545,0.8411
0,19,0.07763677483528852,0.9736,-8.425598313903809,0.8577
0,20,0.06331103346824646,0.98024,-8.777209780883789,0.8535
0,21,0.07127345168590546,0.97824,-8.132981504821778,0.8471
0,22,0.06854215064048767,0.9784,-8.334710765838624,0.8506
0,23,0.05170202270567417,0.98432,-8.203962088012695,0.847
0,24,0.05756874863617122,0.98008,-8.316176345825195,0.8555
0,25,0.049275511989593505,0.98392,-8.619814476013184,0.8621
0,26,0.04033734717398882,0.9864,-8.235351971435547,0.8588
0,27,0.04629635006904602,0.98632,-8.260477990722656,0.8637
0,28,0.04546688841104508,0.98552,-8.008223851013184,0.8605
0,29,0.05075496295928955,0.9848,-8.177821821594238,0.8596
0,30,0.03630078932762146,0.9884,-8.947602921295166,0.8649
0,31,0.04500113385170698,0.98776,-8.368110989379883,0.8576
0,32,0.033236833605729044,0.98904,-8.376017588043213,0.8523
0,33,0.03841067426681519,0.98744,-8.458739031982422,0.8603
0,34,0.029087356710731982,0.99064,-8.031913003540039,0.8653
0,35,0.03589222240418196,0.9888,-8.17000359954834,0.8519
0,36,0.03630500392436981,0.98952,-7.051576043701172,0.8513
0,37,0.038894908447265626,0.98928,-7.673626300048828,0.8559
0,38,0.03107416925907135,0.99104,-7.52384651184082,0.8614
0,39,0.028956316709667446,0.99112,-7.87269517288208,0.8561
