Rank,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
0,0,1.796265080909729,0.30576,-2.8556403202056884,0.3712
0,1,1.5596708792877196,0.40296,-2.8569152416229247,0.4133
0,2,1.405710266418457,0.48824,-3.9421950935363768,0.5198
0,3,1.1657797569465638,0.58488,-4.098311265563964,0.6285
0,4,1.0026529876327515,0.64848,-4.237128470611572,0.6163
0,5,0.8926362612342834,0.68912,-4.64181639213562,0.674
0,6,0.8233637910652161,0.71168,-5.084713019561768,0.7054
0,7,0.7640301261329651,0.73648,-4.751178625106811,0.7307
0,8,0.7049690996742248,0.75824,-5.130108676147461,0.7427
0,9,0.6557788282394409,0.77912,-5.570231999969482,0.7738
0,10,0.6036567156219482,0.7932,-5.612480534362793,0.7925
0,11,0.5648219472503662,0.80856,-5.253842918395996,0.7787
0,12,0.5335308247566223,0.82064,-5.750918161010742,0.7933
0,13,0.4971555800247192,0.83024,-4.904654224395752,0.7624
0,14,0.45630266707420347,0.84496,-5.918831281280518,0.8057
0,15,0.43183620829582214,0.8576,-5.257251638793945,0.7928
0,16,0.3973989792060852,0.86592,-6.2820256935119625,0.8148
0,17,0.3619840559530258,0.87768,-5.833447387695313,0.8151
0,18,0.3247535847091675,0.89336,-6.36084280090332,0.801
0,19,0.2996396901130676,0.89944,-6.3322097755432125,0.8178
0,20,0.27450900492191316,0.90848,-6.142244023895263,0.8143
0,21,0.2605108389759064,0.91272,-6.294760005950928,0.834
0,22,0.2269092088317871,0.92304,-6.364827067565918,0.8258
0,23,0.22433387676715852,0.92336,-6.314937404632568,0.8339
0,24,0.1884801328444481,0.93736,-6.84065103302002,0.8371
0,25,0.17696923942685128,0.94264,-6.632815238952637,0.8372
0,26,0.16453766333818437,0.94616,-6.667187091064453,0.8238
0,27,0.1538496427679062,0.94864,-6.7376969558715825,0.8258
0,28,0.14146292608737945,0.95192,-6.892443814086914,0.8323
0,29,0.13093280823707582,0.9576,-6.931652140808105,0.8414
0,30,0.11323433866560459,0.96208,-6.716662331390381,0.8409
0,31,0.11269131247520446,0.96336,-6.8961154594421386,0.8392
0,32,0.10355722989320755,0.96648,-6.605691147613525,0.8452
0,33,0.08803187008917332,0.96968,-6.701642967224121,0.8393
0,34,0.090738281955719,0.9692,-6.854576351928711,0.8346
0,35,0.09350907164692879,0.9684,-7.141727375793457,0.8401
0,36,0.08124464692354202,0.97312,-7.299082565307617,0.839
0,37,0.06908079218864441,0.97608,-6.744010517120361,0.8296
0,38,0.08160112856864929,0.97136,-6.499861475372314,0.8422
0,39,0.06593237360954285,0.97832,-6.905374015045166,0.8368
