Rank,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
0,0,1.7470524111938477,0.35408,-2.080659019088745,0.458
0,1,1.3716095861053468,0.50776,-2.4744425159454346,0.5473
0,2,1.1612710941314697,0.58528,-2.823982962036133,0.6116
0,3,0.9761374823760987,0.65368,-3.2094085731506348,0.6488
0,4,0.8546302879524231,0.70488,-3.280264602661133,0.6647
0,5,0.7371566746139526,0.74272,-3.732124919128418,0.6884
0,6,0.6506460001564026,0.77192,-3.6582464233398437,0.6988
0,7,0.5688406872940064,0.79904,-3.8799770935058593,0.7009
0,8,0.4872895450019836,0.83048,-3.9096396759033203,0.7159
0,9,0.4349309660625458,0.84752,-3.8863358039855957,0.7176
0,10,0.3843036264419556,0.86656,-4.178469313049316,0.7245
0,11,0.3382696821784973,0.87928,-4.197426020812988,0.7348
0,12,0.2961029979515076,0.89536,-4.331794589233398,0.7382
0,13,0.25190339878082274,0.912,-4.5117208251953125,0.7385
0,14,0.22627714363574983,0.92048,-4.3736845390319825,0.7362
0,15,0.2081854777240753,0.9284,-4.439204918670654,0.736
0,16,0.18358486062526702,0.93776,-4.541275550079345,0.7412
0,17,0.1666148925304413,0.94192,-4.565381585693359,0.7428
0,18,0.15822030062913894,0.94432,-4.64278542098999,0.7424
0,19,0.15170194379806518,0.94664,-4.608556711578369,0.7427
0,20,0.1401715864753723,0.95408,-4.39862138671875,0.7419
0,21,0.12265846364974975,0.9568,-4.548604703521728,0.7445
0,22,0.11925351065516472,0.95864,-4.30294912033081,0.7438
0,23,0.12362440478920937,0.95808,-4.264015199279785,0.7455
0,24,0.10845589418888092,0.9612,-4.529507196044922,0.7533
0,25,0.10629168626785278,0.96248,-4.507272232055664,0.7507
0,26,0.09822684435486793,0.96584,-4.457136404418946,0.7543
0,27,0.09115999956130981,0.96944,-4.460667060089111,0.7503
0,28,0.09581194008350373,0.96584,-4.127863380432129,0.7606
0,29,0.09667429958820344,0.96656,-4.395910735321045,0.7509
0,30,0.08670114456176758,0.97136,-4.066187952804565,0.7533
0,31,0.0816545801949501,0.97128,-4.007658656311035,0.7534
0,32,0.08339302496433258,0.97208,-3.782724017715454,0.7471
0,33,0.08019079509496689,0.97208,-4.112888691711426,0.7498
0,34,0.07864594906792044,0.97352,-4.307461220550537,0.7558
0,35,0.07483067266464233,0.97504,-3.920663063049316,0.7615
0,36,0.06899126061439514,0.97552,-3.9869770774841307,0.7505
0,37,0.07004478385448455,0.97512,-3.9904288940429686,0.758
0,38,0.06877446166872979,0.97672,-4.0889993667602536,0.7606
0,39,0.06678180672168732,0.9776,-3.932828047943115,0.7591
