Rank,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
0,0,1.7492985277938842,0.36304,-5.046147256469727,0.4053
0,1,1.3945418259429931,0.49152,-2.7538695735931396,0.4569
0,2,1.2065265727233887,0.568,-4.661949725341797,0.5768
0,3,1.126362145767212,0.6,-3.8372779888153077,0.5961
0,4,1.028937188873291,0.63752,-13.019448992156983,0.5867
0,5,0.9342094476318359,0.6656,-4.0787146919250485,0.677
0,6,0.8478897327995301,0.69704,-4.204849104309082,0.7217
0,7,0.7501121672058105,0.73632,-6.161175524902344,0.6702
0,8,0.6893478555297852,0.75864,-4.998842698287964,0.7618
0,9,0.6498949009895325,0.77304,-4.371905807495117,0.6869
0,10,0.600585332107544,0.7932,-5.577198641967773,0.7567
0,11,0.4787178163051605,0.8312,-5.724225994110108,0.7963
0,12,0.48346430267333984,0.8304,-5.388056586456299,0.7906
0,13,0.39893122800827024,0.85896,-5.7067587474823,0.7938
0,14,0.32894293710947037,0.88624,-5.682228895092011,0.7925
0,15,0.2840812341594696,0.89912,-6.068219695281982,0.7865
0,16,0.25840019858837127,0.90784,-6.944300473022461,0.7876
0,17,0.17653690769165753,0.93552,-7.355938082122803,0.7901
0,18,0.26688105264186857,0.91128,-4.360062948441505,0.765
0,19,0.15519255609065294,0.94544,-8.125131971740723,0.7914
0,20,0.11427842958450317,0.95912,-8.23718268890381,0.7958
0,21,0.13905623978853227,0.95024,-8.327709770202636,0.7967
0,22,0.11051945345401763,0.9604,-8.452870973205567,0.8
0,23,0.10737950420379638,0.96312,-7.222999994087219,0.7929
0,24,0.08121108872413635,0.96976,4.35076845998764,0.73
0,25,0.09034974364876747,0.96752,-9.15188390045166,0.794
0,26,0.08383090567588806,0.97096,7.147027632284164,0.6931
0,27,0.09158694031119347,0.96864,-9.924300668334961,0.8055
0,28,0.07610030558109283,0.97312,-8.139280308532715,0.7969
0,29,0.07651883690297603,0.9752,-8.690795096206665,0.7908
0,30,0.13986629630208017,0.95192,-7.214915824890137,0.7786
0,31,0.07039233243212104,0.97656,-9.743389166259766,0.8151
0,32,0.05012279530763626,0.9844,-6.392639043045044,0.7433
0,33,0.0800975975060463,0.97224,-9.713149227905273,0.7932
0,34,0.03726926438242197,0.98624,-9.657557283020019,0.8098
0,35,0.03264960791110993,0.98968,-10.691307899475097,0.811
0,36,0.06594850474596023,0.97792,-9.34765998840332,0.8024
0,37,0.04143211385160685,0.98632,-10.835343937683106,0.8066
0,38,0.03232120948255062,0.9884,-11.440442247009278,0.8089
0,39,0.04290155300140381,0.98552,-11.263267225646972,0.8095
