Rank,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
0,0,1.3837627968978883,0.49488,-3.96692320022583,0.6196
0,1,0.8848277656745911,0.6872,-4.528639589691162,0.7187
0,2,0.6677741701507568,0.76648,-5.47846742477417,0.7537
0,3,0.5874650974082947,0.79616,-5.592458698272705,0.7828
0,4,0.4973296669960022,0.82496,-5.558091047668457,0.7982
0,5,0.43606564071655274,0.8464,-5.825257337188721,0.803
0,6,0.36392404923439026,0.87096,-6.061261930084228,0.7792
0,7,0.29657777960300447,0.89648,-6.911867259216309,0.8065
0,8,0.24610760967254638,0.91352,-7.016692141723633,0.8041
0,9,0.187562224817276,0.93272,-7.33894206161499,0.8061
0,10,0.15950666048049927,0.94416,-8.017158972930908,0.8086
0,11,0.1258544506263733,0.95512,-8.22480620727539,0.8285
0,12,0.0922570223045349,0.96648,-8.63253345336914,0.8321
0,13,0.08527728296160698,0.96944,-8.84732518005371,0.822
0,14,0.08355637948989868,0.97032,-8.548785002136231,0.8084
0,15,0.06001646904587746,0.97904,-9.190669090270996,0.8174
0,16,0.061658310122787954,0.97824,-9.088893673706055,0.8285
0,17,0.056183905706107616,0.97912,-9.186927304077148,0.8176
0,18,0.0575458151102066,0.9804,-9.187825703430176,0.8163
0,19,0.05996040964111686,0.9816,-9.599794929504395,0.8247
0,20,0.04214604683876037,0.98592,-9.496455043029785,0.8212
0,21,0.04442141235858202,0.98424,-9.515433027648927,0.8239
0,22,0.03813584745883942,0.98712,-10.101713005065918,0.8252
0,23,0.04369653235435486,0.9844,-9.843584452819824,0.8225
0,24,0.03185348060131073,0.9892,-10.06444793701172,0.8245
0,25,0.039579613964594904,0.98672,-10.074469046020507,0.8239
0,26,0.04007911199338734,0.986,-9.777090713500977,0.819
0,27,0.029223549425005914,0.9892,-10.34132866973877,0.8325
0,28,0.025524275599122046,0.99104,-10.043145053100586,0.8276
0,29,0.03438157922022045,0.98888,-10.13778754272461,0.8285
0,30,0.025822589090019464,0.99096,-9.876541236877442,0.8167
