Rank,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
0,0,1.2700198434829713,0.54552,-5.011253924560547,0.6797
0,1,0.7508336109352112,0.7381,-6.25711855545044,0.7681
0,2,0.535968348274231,0.81352,-7.0234309089660645,0.7843
0,3,0.3921178322219849,0.86374,-8.409107196044921,0.8004
0,4,0.28422328098297117,0.90048,-9.218965856933593,0.8073
0,5,0.20742054080486297,0.92746,-10.654942376708984,0.8187
0,6,0.14344762508392334,0.94998,-11.434757670593262,0.8178
0,7,0.10619297319889069,0.96326,-12.246886096191407,0.8117
0,8,0.07967361479759216,0.97206,-12.828217349243165,0.8056
0,9,0.061478051009178164,0.97834,-13.368550834655762,0.8162
0,10,0.047818608617782594,0.98364,-14.188417765808106,0.823
0,11,0.04508690677642822,0.98488,-14.276721908569336,0.8156
0,12,0.04535556256771087,0.98498,-14.419456344604493,0.8246
0,13,0.028493022832870484,0.99044,-14.689889622497558,0.8285
0,14,0.022157617392539977,0.99292,-14.979856579589844,0.8339
0,15,0.02111439997673035,0.99288,-15.184793006896973,0.838
0,16,0.02284631610393524,0.99252,-15.179973042297362,0.833
0,17,0.014310535173416138,0.99542,-15.445758624267578,0.8351
0,18,0.012214616646766662,0.99622,-15.93247057952881,0.8378
0,19,0.009512587695121765,0.99698,-15.44753137664795,0.8361
0,20,0.012010659484863281,0.99618,-15.524165008544921,0.8348
0,21,0.01756775047779083,0.99386,-15.27093584136963,0.8359
0,22,0.017783325824737548,0.9943,-15.50475894317627,0.8336
0,23,0.016710762591361998,0.99424,-15.579371928405761,0.8338
0,24,0.015297535314559936,0.99504,-15.254963809204101,0.8389
0,25,0.009374626812934876,0.9971,-15.053298817443848,0.839
0,26,0.007075635023117066,0.9977,-15.617447355651855,0.8407
0,27,0.00430517972946167,0.99892,-15.54623272857666,0.8434
0,28,0.003970299968719482,0.999,-15.832782173156739,0.8507
0,29,0.0025402995777130126,0.99946,-15.593813467407227,0.8478
0,30,0.0015324702072143555,0.9997,-15.505172990417481,0.8488
0,31,0.0010275832748413087,0.99986,-15.639711654663087,0.8558
0,32,0.000481406774520874,1.0,-15.323364874267579,0.856
0,33,0.00043019787788391113,0.99998,-15.070138850402833,0.8534
0,34,0.0003672560882568359,0.99996,-15.22261774597168,0.8586
0,35,0.00031323455810546876,1.0,-15.21397100982666,0.8564
0,36,0.00032976304054260254,1.0,-14.861365135192871,0.8588
0,37,0.0002722507190704346,0.99998,-14.703210311889649,0.8551
0,38,0.0002721564674377441,1.0,-14.401386642456055,0.8557
0,39,0.0002898384094238281,0.99998,-14.436669897460938,0.8561
0,40,0.0003135608768463135,1.0,-14.24131136932373,0.8585
0,41,0.00022839761734008788,1.0,-13.985948025512695,0.8571
0,42,0.00024512688636779787,1.0,-14.113612562561036,0.8578
0,43,0.0002318479061126709,1.0,-13.808566989135743,0.859
0,44,0.00022773601531982422,1.0,-13.757534014892578,0.8592
0,45,0.00023537651062011718,1.0,-13.630778944396972,0.8593
0,46,0.00024562541007995607,1.0,-13.582340910339356,0.8599
0,47,0.0002273644733428955,1.0,-13.424912991333008,0.8611
0,48,0.00023994447708129883,1.0,-13.215505795288086,0.8612
0,49,0.00023208171844482422,1.0,-13.10231130218506,0.8603
0,50,0.00023149154663085938,1.0,-13.006921517944336,0.8614
0,51,0.00022301685333251954,1.0,-12.830017990112305,0.8603
0,52,0.0002644112491607666,1.0,-12.780621055603028,0.8605
0,53,0.00026297535896301267,1.0,-12.742680708312989,0.861
0,54,0.0002359532642364502,1.0,-12.648112034606934,0.8606
0,55,0.000255109338760376,1.0,-12.415397988891602,0.8595
0,56,0.0002367518997192383,1.0,-12.348822116088867,0.8619
0,57,0.0002528854560852051,1.0,-12.363372845458985,0.8614
0,58,0.00026229713439941406,1.0,-12.16843853302002,0.8599
0,59,0.00026446665763854983,1.0,-12.109247259521485,0.8594
0,60,0.0002496400547027588,1.0,-12.003171147155761,0.8587
0,61,0.00026720842361450194,1.0,-11.907997749328613,0.8615
0,62,0.00026948840141296387,1.0,-11.882415939331056,0.8616
0,63,0.00027872044563293457,1.0,-11.66370124206543,0.8612
0,64,0.0002695746231079102,1.0,-11.507260327148437,0.8611
0,65,0.0002732179164886475,1.0,-11.627528411865235,0.8619
0,66,0.0002846600723266602,1.0,-11.42698946685791,0.8598
0,67,0.0002763783740997314,1.0,-11.338060427856446,0.8621
0,68,0.00029312798500061033,1.0,-11.307521035766602,0.8609
0,69,0.00029639607429504395,1.0,-11.271880194091796,0.8619
0,70,0.00030208525657653807,1.0,-11.192352122497558,0.8611
0,71,0.0002775666904449463,1.0,-11.10099245300293,0.8612
0,72,0.0003005780601501465,1.0,-11.097675271606445,0.8622
0,73,0.0002995692157745361,1.0,-10.901427584838867,0.8615
0,74,0.00030003061294555663,1.0,-10.99657901763916,0.8604
0,75,0.0003188167285919189,1.0,-10.96620114440918,0.8616
0,76,0.000298533935546875,1.0,-10.839861703491211,0.8627
0,77,0.00029110555648803713,1.0,-10.70022497253418,0.8624
0,78,0.0003054864978790283,1.0,-10.681333769226073,0.8619
0,79,0.0003127168655395508,1.0,-10.58559489440918,0.8603
0,80,0.00031414135932922364,1.0,-10.602327494812013,0.8621
0,81,0.0003122137451171875,1.0,-10.61254915008545,0.8611
0,82,0.00031441577911376956,1.0,-10.527952499389649,0.8627
0,83,0.0003134300708770752,1.0,-10.455046379089355,0.8614
0,84,0.00030830265045166013,1.0,-10.466532667541504,0.8615
