Rank,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
0,0,1.3742674940872193,0.4995,-3.5822763134002686,0.6022
0,1,0.8880432253265381,0.68478,-4.126561161804199,0.719
0,2,0.654825506029129,0.77212,-4.351954359436035,0.7749
0,3,0.5068482644319534,0.82156,-5.199330500030517,0.817
0,4,0.3898937223291397,0.86534,-5.640990369415284,0.8193
0,5,0.29750609107732773,0.89496,-5.945984786987305,0.8423
0,6,0.2098739989066124,0.92578,-6.8538759918212895,0.8298
0,7,0.14676065743565558,0.94786,-7.688142388916016,0.8356
0,8,0.11182091176390647,0.96078,-8.287807405853272,0.8429
0,9,0.0848356817883253,0.97032,-8.211353742980958,0.8392
0,10,0.07454616180598736,0.97318,-8.473400466918946,0.8364
0,11,0.06294502717733383,0.97904,-8.443607739257812,0.8383
0,12,0.058454480022788045,0.97944,-8.961544468688965,0.8461
0,13,0.047710863070487976,0.98378,-8.582987615966797,0.8372
0,14,0.04710607072263956,0.98368,-8.36249252319336,0.8398
0,15,0.04194701890364289,0.98534,-8.496788316345215,0.8315
0,16,0.03684920007199049,0.98754,-8.756924615478516,0.8405
0,17,0.037332193014621734,0.98676,-8.578909593200684,0.8384
0,18,0.03585417149752378,0.98802,-8.822452198791504,0.8474
0,19,0.026899755173921586,0.99044,-9.118717864990234,0.8398
0,20,0.029702364584952592,0.99014,-9.43699680328369,0.8491
0,21,0.02693238790512085,0.99084,-8.990773167419434,0.851
0,22,0.025916301540359853,0.99062,-9.196618826293946,0.8365
0,23,0.022108932879567146,0.9922,-9.460153512573243,0.8444
0,24,0.026854923915863037,0.99076,-9.335850032043457,0.8487
0,25,0.020415629162937404,0.9925,-9.635518249511719,0.8384
0,26,0.023332742235362528,0.99186,-9.279854486083984,0.8487
0,27,0.01921659081079066,0.9936,-9.458469831848145,0.8502
0,28,0.019816864521205426,0.99314,-9.510240298461914,0.843
0,29,0.018183880899995567,0.99386,-9.373275350952149,0.8422
0,30,0.01948983936920762,0.99318,-8.920309680175782,0.8466
0,31,0.01762072484217584,0.99398,-9.466949458312989,0.849
0,32,0.016498055062443017,0.99436,-9.48877753753662,0.8492
0,33,0.014028931506313383,0.99534,-9.876895867919922,0.8455
0,34,0.016820594511926173,0.9944,-9.456077238464356,0.8474
0,35,0.014338360641971231,0.99568,-9.648860382080079,0.842
0,36,0.015984917356297375,0.99462,-9.315340138244629,0.8483
0,37,0.014307094930224121,0.99506,-10.237038325500489,0.8516
0,38,0.014747179137766362,0.99508,-9.611653239440917,0.8548
0,39,0.013674240939319134,0.99546,-9.393787200927735,0.8445
0,40,0.014806995689570904,0.99538,-9.098007075500488,0.8447
0,41,0.010826985156536103,0.9964,-9.739156341552734,0.8437
0,42,0.013391497754901647,0.99532,-9.658406098937988,0.845
0,43,0.011204954188279808,0.99636,-9.67881501312256,0.8489
0,44,0.012096686687991022,0.9959,-9.718021258544923,0.8484
0,45,0.01085388880111277,0.9963,-9.63860987854004,0.8397
0,46,0.011137358128279448,0.99624,-10.31076572418213,0.8559
0,47,0.011547615961842238,0.99602,-10.299678805541992,0.8559
0,48,0.010485777156949044,0.9965,-9.832293170166016,0.8485
0,49,0.009479881733432413,0.99686,-9.970336688232422,0.8432
0,50,0.013229508122652769,0.99576,-9.817113171386719,0.8473
0,51,0.009911336288172751,0.99662,-9.381035308837891,0.8453
0,52,0.007925915705412626,0.99726,-9.689446578979492,0.8413
0,53,0.010388343485072254,0.9965,-10.426909977722168,0.8555
0,54,0.00897026114501059,0.997,-10.533339978027344,0.8483
0,55,0.012076514399573206,0.99572,-9.942018853759766,0.8526
0,56,0.008525150477923453,0.99716,-9.669817767333985,0.8416
0,57,0.00950499466329813,0.9968,-10.10319769897461,0.8465
0,58,0.008203770535476506,0.99728,-10.13208316345215,0.8515
0,59,0.009725725301504135,0.9968,-9.294872946166992,0.8464
0,60,0.008248329902738332,0.99736,-9.974057568359376,0.8522
0,61,0.008113177362754942,0.99728,-9.555001107788087,0.8522
0,62,0.008115568714027759,0.99744,-9.902270465087891,0.8504
0,63,0.007674625724926591,0.99746,-9.913380606079102,0.8472
0,64,0.009397288614213467,0.997,-10.099368348693847,0.8509
0,65,0.007927873898483814,0.99736,-10.218936909484864,0.8544
0,66,0.009614426606306806,0.9969,-9.43437080001831,0.8414
0,67,0.006276647056303919,0.99812,-9.516772897338868,0.8543
