Rank,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
0,0,1.336646021347046,0.5118,-3.943052141571045,0.5909
0,1,0.8396794805526734,0.70088,-5.668871110534668,0.6825
0,2,0.6188182189559936,0.7804,-5.958643395996094,0.7321
0,3,0.48669061946868897,0.83104,-6.820330620574951,0.8144
0,4,0.38765262991905214,0.864,-7.417649764251709,0.8022
0,5,0.3000865258407593,0.89196,-7.37279094543457,0.8264
0,6,0.22089713619232176,0.92356,-8.153343380737304,0.8299
0,7,0.1725582341194153,0.9378,-8.099984766387939,0.8062
0,8,0.11968981607437133,0.95832,-9.230308856201171,0.8278
0,9,0.09397501325845718,0.96608,-9.6755248046875,0.8317
0,10,0.07730621389865876,0.97296,-10.031888539123536,0.8143
0,11,0.07249096284866333,0.97408,-9.94850651550293,0.8291
0,12,0.057132284350395204,0.97952,-10.77622645111084,0.8416
0,13,0.05150359461307526,0.98196,-10.11249729309082,0.8367
0,14,0.04680605848312378,0.98328,-10.600464834594726,0.8333
0,15,0.043627023611068724,0.98528,-11.086575643920899,0.8412
0,16,0.041581281614899636,0.98512,-11.545256718444824,0.8382
0,17,0.03540116554379463,0.98752,-11.108078332519531,0.8207
0,18,0.04632523468732834,0.98356,-11.090185168457031,0.8407
0,19,0.028598686243891717,0.99092,-11.486989512634278,0.8402
0,20,0.02828480816602707,0.98976,-11.55039850769043,0.8304
0,21,0.03867220443785191,0.98632,-11.236108166503906,0.8492
0,22,0.02521467461615801,0.99148,-11.594009603881837,0.8511
0,23,0.02184918893933296,0.99256,-11.786025796508788,0.8455
0,24,0.03161472574234009,0.98916,-11.186325216674804,0.8375
0,25,0.02663849138557911,0.9912,-11.777388516235352,0.8466
0,26,0.020596841656565668,0.99268,-11.491817930603027,0.837
0,27,0.025499386427402498,0.9918,-11.705602096557618,0.8474
0,28,0.02317540159702301,0.99208,-11.607456802368164,0.8397
0,29,0.020163418542742728,0.99288,-11.39553045501709,0.8524
0,30,0.020347862305641173,0.99308,-11.4056748046875,0.8401
0,31,0.026771128551661968,0.99048,-11.610484835815429,0.8487
0,32,0.018288034675121308,0.99364,-11.871832849121093,0.8379
0,33,0.016368553769583814,0.9948,-11.730125344848632,0.8425
0,34,0.021591780006811022,0.9928,-12.339125540161133,0.8486
0,35,0.01733257531285286,0.9942,-11.79895749053955,0.8442
0,36,0.015980743187069893,0.99484,-11.270643807983399,0.8252
0,37,0.020003853375613688,0.99292,-11.807903457641602,0.8488
0,38,0.01331507357954979,0.99504,-12.356261285400391,0.8425
0,39,0.01221193644342944,0.99556,-12.216965048217773,0.8462
