Rank,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
0,0,1.290779272708893,0.5365,-5.180490682220459,0.6922
0,1,0.7590188914871215,0.73466,-6.122159706115722,0.7521
0,2,0.54199081179142,0.81256,-7.193627409362793,0.7883
0,3,0.4071657877254486,0.85792,-8.246013758850097,0.8011
0,4,0.295005335521698,0.8974,-9.383923162841796,0.8199
0,5,0.22149438700199128,0.92224,-10.41235431060791,0.8067
0,6,0.1567001164484024,0.94516,-10.873082308959962,0.8084
0,7,0.11263655199050904,0.95996,-11.71571109008789,0.8127
0,8,0.08769918098926544,0.96974,-13.109558741760253,0.7981
0,9,0.06193925006389618,0.97852,-13.368845370483399,0.8289
0,10,0.049846313443183896,0.98296,-13.885900717163086,0.8361
0,11,0.04234431488513946,0.98546,-14.142608999633788,0.819
0,12,0.03841498143672943,0.98684,-14.409763330078125,0.8253
0,13,0.03373606971263886,0.98816,-14.404729078674317,0.8281
0,14,0.03342866203784942,0.98838,-14.8909543258667,0.8448
0,15,0.022619203572273254,0.99242,-14.612160195922852,0.8312
0,16,0.01914449338912964,0.99346,-15.117183061218261,0.8447
0,17,0.011304636650085449,0.99664,-15.515013458251953,0.8438
0,18,0.009186929178237916,0.99702,-15.684175033569336,0.8519
0,19,0.005817108654975891,0.99846,-15.482541938781738,0.8484
0,20,0.005094318647384644,0.99876,-15.893038613891601,0.8531
0,21,0.0022498604583740234,0.99958,-15.803455917358399,0.8594
0,22,0.00147398419380188,0.99982,-15.91916735534668,0.8583
0,23,0.0009196232318878174,0.99992,-15.867849099731446,0.8612
0,24,0.0006445562553405762,1.0,-15.507217631530763,0.8612
0,25,0.0005825509452819824,0.99996,-15.43149517211914,0.8634
0,26,0.0007522907447814941,0.99986,-15.428570082092286,0.8572
0,27,0.0008103161334991455,0.99988,-15.209615698242187,0.8575
0,28,0.00044820319652557375,0.99998,-15.224698986816406,0.8621
0,29,0.0003426152038574219,1.0,-15.020062332153321,0.866
0,30,0.00040912442207336424,0.99998,-14.73639561920166,0.8628
0,31,0.0003414348030090332,1.0,-14.732568826293946,0.8631
0,32,0.00030504998207092285,1.0,-14.696298754882813,0.8654
0,33,0.0002627505397796631,0.99998,-14.40788328552246,0.865
0,34,0.0002615131092071533,1.0,-14.479856176757812,0.8656
0,35,0.0002651047420501709,1.0,-14.446190158081055,0.8654
0,36,0.0002508873462677002,1.0,-14.18830535888672,0.8644
0,37,0.00025323378562927247,1.0,-13.963644180297852,0.864
0,38,0.00023483883857727052,1.0,-13.696319282531737,0.8653
0,39,0.00030458063125610353,1.0,-13.783738984680175,0.8644
0,40,0.0002733448886871338,1.0,-13.50052241973877,0.8644
