Rank,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
0,0,1.440323258895874,0.47192,-3.7341862110137938,0.4838
0,1,0.9738817515563964,0.6526,-4.870554978942871,0.659
0,2,0.7319396487045288,0.74256,-5.491015009307861,0.7379
0,3,0.5816076857948304,0.794,-5.890599540710449,0.7753
0,4,0.47315990467071534,0.83692,-6.406920643615723,0.801
0,5,0.38572791932106015,0.8638,-6.888855087280273,0.7883
0,6,0.2990929286670685,0.89376,-7.2360765106201175,0.7986
0,7,0.23463910824775697,0.91572,-7.469940716552735,0.8127
0,8,0.16555502554893495,0.94096,-8.404962612915039,0.8242
0,9,0.12497095679283142,0.95612,-8.144933059692383,0.7903
0,10,0.1049138101530075,0.96344,-8.91677158050537,0.8201
0,11,0.08597061802387237,0.9706,-9.326338334655762,0.8151
0,12,0.0631887905317545,0.97816,-9.833351794433593,0.8242
0,13,0.06321482528686523,0.97784,-10.09072837677002,0.8142
0,14,0.04819212562322617,0.98332,-10.275768798828125,0.8203
0,15,0.06297413660526276,0.97724,-9.956218962097168,0.825
0,16,0.04988878252029419,0.98216,-10.350391317749024,0.8271
0,17,0.03674919277429581,0.98684,-10.599455963134766,0.8293
0,18,0.0432919680082798,0.98484,-10.899727102661133,0.8161
0,19,0.04434996426358819,0.9848,-10.962045123291016,0.8381
0,20,0.0338960267329216,0.98808,-11.036391856384277,0.8339
0,21,0.030037901849597693,0.99032,-11.331812869262695,0.8268
0,22,0.03865739609956741,0.98724,-10.777081103515625,0.8263
0,23,0.036056298891305925,0.98744,-10.707009756469727,0.8279
0,24,0.026973552873134615,0.9908,-10.837657797241212,0.8164
0,25,0.025175846318900585,0.99132,-11.151976319885254,0.8304
0,26,0.030576205515861512,0.98924,-11.266534460449218,0.8271
0,27,0.02881851630657911,0.99,-11.3464283203125,0.8356
0,28,0.02343513083681464,0.99212,-11.344004718017578,0.8363
0,29,0.019599724657833575,0.99312,-11.25937428894043,0.831
0,30,0.028178942306041718,0.99052,-11.51743265991211,0.8301
0,31,0.019471689772605896,0.99332,-11.263967303466798,0.8345
0,32,0.024340587878376247,0.99184,-11.856563841247558,0.8325
0,33,0.018727537165880204,0.99404,-11.748042483520507,0.828
0,34,0.019176790688037872,0.99316,-11.811702261352538,0.8268
0,35,0.019592456835508348,0.99316,-11.8402476272583,0.8425
0,36,0.02326698707582429,0.99208,-11.14234197845459,0.8194
0,37,0.01966331796705723,0.99288,-11.118701554870606,0.8261
0,38,0.0185149946013093,0.99336,-11.400641940307617,0.8234
0,39,0.0132415789103508,0.99512,-11.78306312561035,0.8353
