Rank,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
0,1,1.8375573570632935,0.3409,-2.0796609428405763,0.4325
0,2,1.3238836811447143,0.51846,-3.3185547874450685,0.5544
0,3,1.019252056350708,0.63874,-4.344755089569092,0.6622
0,4,0.8080788802719117,0.7164,-4.82745302810669,0.7206
0,5,0.6762988580322266,0.76356,-5.386542678070068,0.7352
0,6,0.6013358491706848,0.79268,-5.43894040222168,0.7755
0,7,0.5474425881195069,0.81058,-5.645685068511963,0.7727
0,8,0.5091333751487732,0.8251,-6.040238887023926,0.7674
0,9,0.48588001979827883,0.8333,-6.143347382354737,0.7645
0,10,0.46385867656707763,0.83974,-5.810285018920898,0.7504
0,11,0.446057017660141,0.84798,-6.356133948516845,0.787
0,12,0.42811679907798766,0.85276,-6.2718661003112794,0.6986
0,13,0.41836090502738954,0.85726,-6.256877739715576,0.7859
0,14,0.40618346534729005,0.85932,-6.074712045288086,0.7606
0,15,0.4033568848514557,0.86046,-6.826172210693359,0.8085
0,16,0.39271048877716064,0.86424,-6.845401920318603,0.7805
0,17,0.38232911722183227,0.86846,-6.61095747756958,0.7796
0,18,0.3828513564872742,0.86804,-5.700439778137207,0.7368
0,19,0.3803933317089081,0.86824,-6.930634571838379,0.7888
0,20,0.37237060047626497,0.87288,-6.505296487426758,0.7862
0,21,0.36480911204338073,0.87594,-6.2731611366271975,0.7571
0,22,0.36548765400886535,0.87522,-6.367354309082031,0.7712
0,23,0.35956232852935793,0.87704,-6.806058771514892,0.7847
0,24,0.35969746457099916,0.87834,-7.241565750122071,0.7686
0,25,0.36008210906982424,0.8744,-6.505499855804444,0.7788
0,26,0.36499397022247315,0.87608,-5.992522021484375,0.7228
0,27,0.3549710389709473,0.87804,-6.996158630371093,0.7854
0,28,0.350875129032135,0.87924,-6.192661264038086,0.7932
0,29,0.3547680937576294,0.87818,-6.968771395111084,0.8129
0,30,0.35694711985588073,0.87746,-5.928385550689697,0.772
0,31,0.11205986235618591,0.96582,-8.700138006591796,0.8846
0,32,0.03390133388996124,0.9932,-9.37975948791504,0.8858
0,33,0.014516044156551361,0.99846,-9.607959463500977,0.8866
0,34,0.008390872874259948,0.9995,-9.59027582397461,0.8862
0,35,0.00608612633228302,0.99982,-9.59396862487793,0.8864
0,36,0.004914751973152161,0.99998,-9.414534259033204,0.8861
0,37,0.004330603985786438,0.99994,-9.137872090148926,0.8868
0,38,0.0037681263017654417,0.99996,-8.970546395874024,0.8857
0,39,0.0036969738340377808,0.99996,-8.855968884277344,0.8871
0,40,0.003353771710395813,1.0,-8.77812670135498,0.8873
0,41,0.003148587121963501,1.0,-8.544907722473145,0.8881
0,42,0.003071892399787903,1.0,-8.39639468383789,0.8869
0,43,0.002975627303123474,1.0,-8.32241701812744,0.8866
0,44,0.00282991295337677,1.0,-8.124764373779296,0.8886
0,45,0.00280225040435791,1.0,-8.042117630004883,0.8858
0,46,0.002835563397407532,1.0,-7.869269384765625,0.8872
0,47,0.0026892328214645385,1.0,-7.88195326538086,0.8882
0,48,0.002483750238418579,1.0,-7.703900492095947,0.8885
0,49,0.002380191297531128,1.0,-7.6654330932617185,0.889
0,50,0.0023902099466323852,1.0,-7.420318353271484,0.8873
0,51,0.002370158905982971,1.0,-7.378655178070068,0.8901
0,52,0.0022540060901641845,1.0,-7.2831089935302735,0.887
0,53,0.0022297852516174315,1.0,-7.252687249755859,0.8874
0,54,0.0022331362438201903,1.0,-7.2113748558044435,0.8895
0,55,0.0021728311586380004,1.0,-7.066732749938965,0.8879
0,56,0.002134422345161438,1.0,-7.038106423187256,0.887
0,57,0.002099665985107422,1.0,-6.9429642158508305,0.8891
0,58,0.002076822853088379,1.0,-6.858067247009277,0.8876
0,59,0.0020806023359298707,1.0,-6.858068747711181,0.8882
0,60,0.18053453401088715,0.93984,-7.002020957183838,0.8388
0,61,0.05996450169563294,0.9836,-7.45564035949707,0.8789
0,62,0.020156056303977966,0.99766,-7.552404556274414,0.879
0,63,0.01200844808101654,0.99972,-7.606375981140137,0.8802
0,64,0.008543434448242187,0.99984,-7.6643976196289065,0.881
0,65,0.006998920645713806,0.9999,-7.600193367767334,0.8809
0,66,0.005547365055084228,0.99998,-7.7279075996398925,0.8822
0,67,0.004996920404434204,0.99996,-7.7196354568481445,0.8832
0,68,0.004463197498321533,0.99998,-7.690268329620361,0.8834
0,69,0.004102795562744141,0.99998,-7.739912510681152,0.8828
0,70,0.003662605080604553,1.0,-7.76473310623169,0.8829
0,71,0.0034601832580566406,1.0,-7.814215048217774,0.8833
0,72,0.0031880974864959715,0.99998,-7.805577062225342,0.8834
0,73,0.0029651730728149413,1.0,-7.77525325088501,0.8831
0,74,0.0028556303024291994,0.99998,-7.719186734008789,0.8838
0,75,0.0027247058057785034,1.0,-7.721080042266846,0.883
0,76,0.002636722345352173,1.0,-7.770979419708252,0.8841
0,77,0.002569721698760986,1.0,-7.713602286529541,0.883
0,78,0.0024059034395217897,1.0,-7.663872646331787,0.8844
0,79,0.0023941711616516114,1.0,-7.711135260009765,0.8854
