Rank,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
0,0,1.3096137980270386,0.51904,-4.304159307098389,0.6402
0,1,0.8383489452934265,0.70576,-4.806183319854736,0.7275
0,2,0.6414504104042054,0.77336,-5.8540904945373535,0.7644
0,3,0.5116270799970627,0.8212,-6.7433248725891115,0.7846
0,4,0.41158381740570066,0.8572,-6.987733489227295,0.7966
0,5,0.32647929371356965,0.88888,-7.08474271774292,0.8191
0,6,0.25029964795827864,0.91248,-7.473493864440918,0.8151
0,7,0.19039402651786805,0.93432,-8.146509669494629,0.8123
0,8,0.14541265440464018,0.95104,-8.487091070556641,0.8197
0,9,0.12541918578147887,0.956,-8.756190907287598,0.811
0,10,0.09153633789002895,0.97,-10.240565364074707,0.8089
0,11,0.08767239166140556,0.97024,-9.616231260681152,0.8229
0,12,0.07068069423675537,0.97504,-9.733529481506348,0.823
0,13,0.06161026435017586,0.97976,-9.948846723937988,0.8163
0,14,0.06169752356767654,0.97976,-9.698401930236816,0.8234
0,15,0.04934635332107544,0.98392,-9.657358311462403,0.8295
0,16,0.054509693384170534,0.98136,-9.526657751464844,0.8137
0,17,0.04795169390693307,0.9816,-9.682391651916504,0.8204
0,18,0.04199587587475777,0.98544,-9.233850447082519,0.8187
0,19,0.03940399167060852,0.9872,-9.818939080810546,0.8318
0,20,0.036233468694668265,0.98896,-10.17470065460205,0.8264
0,21,0.03191455136299133,0.98888,-9.259576342773437,0.8216
0,22,0.038914158620759844,0.98608,-9.541780340576173,0.8284
0,23,0.03080774230003357,0.98992,-10.066763563537597,0.836
0,24,0.028006964545249938,0.99112,-9.408653887939453,0.8237
0,25,0.02510673257827759,0.99152,-9.405009371948243,0.819
0,26,0.03221875738151372,0.98864,-9.432755899047851,0.8265
0,27,0.033631223438978196,0.9888,-9.618578491210938,0.8287
0,28,0.02154403026584536,0.99288,-9.532647313690186,0.8181
0,29,0.025661043338626625,0.99144,-9.440000349426269,0.8283
0,30,0.023504744253158568,0.99232,-10.283713925170899,0.8364
0,31,0.028179224154949188,0.9908,-9.512503134155274,0.8382
0,32,0.017734015712700783,0.99392,-9.388054646301269,0.8266
0,33,0.02509831857680809,0.9924,-9.470945706176758,0.8379
0,34,0.024974126558303833,0.9912,-9.370616557312012,0.8214
0,35,0.01948340230949223,0.9936,-9.481994486999511,0.8287
0,36,0.021270916945934297,0.99272,-8.674481988525391,0.8254
0,37,0.022487465636730194,0.99312,-8.95888565826416,0.8305
0,38,0.023648572483062746,0.99376,-9.463362314605712,0.8318
0,39,0.015569467591047288,0.99496,-9.499780697631836,0.8291
