Rank,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
0,0,1.4813126175689697,0.44904,-3.6072714809417725,0.5534
0,1,1.0567112811470032,0.62512,-4.416072848510742,0.6772
0,2,0.862006775932312,0.69304,-4.821989876556397,0.7186
0,3,0.737502548789978,0.73936,-5.2875012702941895,0.7442
0,4,0.6351570039558411,0.7808,-5.849097771453858,0.7411
0,5,0.5713914968204499,0.80176,-5.46244570388794,0.7668
0,6,0.4847648196792603,0.83296,-6.096637409210205,0.7846
0,7,0.4263560943412781,0.85472,-6.326367219543457,0.7861
0,8,0.378006663646698,0.86552,-6.350588777923584,0.7908
0,9,0.3193930415344238,0.8868,-7.391671470642089,0.8069
0,10,0.26809282919883726,0.90824,-7.514363397216797,0.7932
0,11,0.23025661380767823,0.91896,-7.790887411499024,0.7982
0,12,0.1793405099773407,0.93968,-7.80695358581543,0.7774
0,13,0.16387020327568055,0.94528,-8.44016828918457,0.8108
0,14,0.1354828612422943,0.95224,-7.8394590179443355,0.8034
0,15,0.10893181701660157,0.96256,-8.250092349243165,0.8008
0,16,0.09765820775032043,0.96552,-8.787076016235352,0.8102
0,17,0.08474322939634323,0.96928,-9.270393173217773,0.8081
0,18,0.08473086996048688,0.9724,-8.779503118133546,0.8095
0,19,0.07796949429750442,0.97224,-8.793197500610352,0.8172
0,20,0.0701826791858673,0.97544,-8.866064227294922,0.8158
0,21,0.069156697306633,0.9748,-9.21134690246582,0.7983
0,22,0.06193295820236206,0.97712,-9.073306272888184,0.8083
0,23,0.056204865674972536,0.97968,-9.073403977966308,0.8137
0,24,0.060613837990760804,0.97976,-8.844097290802003,0.8039
0,25,0.050045704874992374,0.98224,-8.876159298706055,0.8122
0,26,0.038867950415611266,0.9864,-9.053610110473633,0.8089
0,27,0.05269508638381958,0.98064,-8.659815480041503,0.8055
0,28,0.0500458812379837,0.98344,-8.750753523254394,0.8179
0,29,0.04443703937530517,0.98456,-8.47486188812256,0.8086
0,30,0.041421627640724185,0.98584,-8.989526210021973,0.7936
0,31,0.04094629663914442,0.9852,-8.67997225189209,0.8087
0,32,0.036543416223526,0.98696,-8.794065248107911,0.8183
0,33,0.03983964700698853,0.98528,-8.874068070983887,0.8211
0,34,0.031935250539779664,0.9888,-8.688794606781006,0.8091
0,35,0.04502661048769951,0.98488,-8.599084860229492,0.8071
0,36,0.028016842367649078,0.9904,-8.848222215270996,0.8171
0,37,0.031638031446933744,0.98952,-8.85931303100586,0.812
0,38,0.029181505098342896,0.99048,-8.958630130004883,0.807
0,39,0.034205684876441954,0.98904,-8.306096717834473,0.8069
