Rank,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
0,0,1.7408143661117554,0.35792,-2.1334791736602785,0.4373
0,1,1.4637674954605102,0.47216,-2.1598694999694823,0.4896
0,2,1.3644910864639281,0.51056,-2.3943157997131346,0.5022
0,3,1.278085588722229,0.54552,-2.575379291152954,0.5298
0,4,1.217155174331665,0.56816,-2.4338724666595457,0.5726
0,5,1.1739491552352905,0.57936,-2.8263569030761717,0.5774
0,6,1.1308378876495362,0.59888,-2.8267547771453856,0.5813
0,7,1.0833919326400756,0.61432,-3.015749598693848,0.5824
0,8,1.061461639175415,0.62976,-2.963368227005005,0.5996
0,9,1.0235723156738281,0.6392,-3.084586001586914,0.6046
0,10,0.9963929150009155,0.6484,-3.407976741027832,0.6099
0,11,0.9690265780639649,0.65616,-3.191026463317871,0.608
0,12,0.9454002491378785,0.66496,-3.214563632965088,0.6068
0,13,0.9213340622520447,0.67424,-3.641987171936035,0.6208
0,14,0.8930580080032349,0.68752,-3.578479792022705,0.6178
0,15,0.8779745636558532,0.6924,-3.4502177852630616,0.6143
0,16,0.8427874050331116,0.7028,-3.751278560638428,0.6201
0,17,0.833909062538147,0.70528,-3.609856230545044,0.6231
0,18,0.8103146960258484,0.7152,-3.575796190261841,0.6215
0,19,0.797674522895813,0.71824,-3.763950248718262,0.6237
0,20,0.7664910112762451,0.73272,-3.712677039337158,0.6145
0,21,0.7641944349098205,0.73176,-3.8127483074188233,0.621
0,22,0.7307244746398925,0.74192,-3.7718772521972657,0.6144
0,23,0.7160898306274414,0.74824,-3.9353114910125733,0.6227
0,24,0.7056679218864441,0.74976,-3.9594861526489256,0.6139
0,25,0.6951229393386841,0.75776,-3.9854479217529297,0.602
0,26,0.6773766819000244,0.7628,-4.264426532745361,0.6163
0,27,0.6619714496612549,0.76272,-4.206607650756836,0.6215
0,28,0.6469775259399414,0.77184,-4.24189613571167,0.6175
0,29,0.6298767827415467,0.77504,-4.470959002685547,0.61
0,30,0.6198327939605713,0.77872,-4.363276136016846,0.608
0,31,0.5989654479980469,0.7856,-4.378029322433472,0.6073
0,32,0.5847004612827301,0.79,-4.642483850097657,0.611
0,33,0.5781935031700134,0.7908,-4.596926881408692,0.612
0,34,0.5650673279571533,0.798,-4.667533292388916,0.6097
0,35,0.5572221568870545,0.79992,-4.955293085479736,0.6125
0,36,0.5520618391990662,0.8024,-4.89854585571289,0.5986
0,37,0.5289345556640624,0.80792,-4.855181932830811,0.5998
0,38,0.5261544280338287,0.81184,-4.93445499420166,0.601
0,39,0.518252746477127,0.81232,-4.9650414772033695,0.5999
